instance_id,dataset,source_file,pair_index,N,R,I,L,F,original_line_A,original_line_B,len_A,len_B,unique_labels_A,unique_labels_B,max_label_A,max_label_B,processed_file
SREV_000158,SREV,N200_SREV100_I0_L10_F0.txt,58,200,100,0,10,0,229,231,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000159,SREV,N200_SREV100_I0_L10_F0.txt,59,200,100,0,10,0,233,235,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000160,SREV,N200_SREV100_I0_L10_F0.txt,60,200,100,0,10,0,237,239,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000161,SREV,N200_SREV100_I0_L10_F0.txt,61,200,100,0,10,0,241,243,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000162,SREV,N200_SREV100_I0_L10_F0.txt,62,200,100,0,10,0,245,247,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000163,SREV,N200_SREV100_I0_L10_F0.txt,63,200,100,0,10,0,249,251,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000164,SREV,N200_SREV100_I0_L10_F0.txt,64,200,100,0,10,0,253,255,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000165,SREV,N200_SREV100_I0_L10_F0.txt,65,200,100,0,10,0,257,259,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000166,SREV,N200_SREV100_I0_L10_F0.txt,66,200,100,0,10,0,261,263,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000167,SREV,N200_SREV100_I0_L10_F0.txt,67,200,100,0,10,0,265,267,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000168,SREV,N200_SREV100_I0_L10_F0.txt,68,200,100,0,10,0,269,271,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000169,SREV,N200_SREV100_I0_L10_F0.txt,69,200,100,0,10,0,273,275,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000170,SREV,N200_SREV100_I0_L10_F0.txt,70,200,100,0,10,0,277,279,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000171,SREV,N200_SREV100_I0_L10_F0.txt,71,200,100,0,10,0,281,283,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000172,SREV,N200_SREV100_I0_L10_F0.txt,72,200,100,0,10,0,285,287,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000173,SREV,N200_SREV100_I0_L10_F0.txt,73,200,100,0,10,0,289,291,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000174,SREV,N200_SREV100_I0_L10_F0.txt,74,200,100,0,10,0,293,295,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000175,SREV,N200_SREV100_I0_L10_F0.txt,75,200,100,0,10,0,297,299,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000176,SREV,N200_SREV100_I0_L10_F0.txt,76,200,100,0,10,0,301,303,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000177,SREV,N200_SREV100_I0_L10_F0.txt,77,200,100,0,10,0,305,307,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000178,SREV,N200_SREV100_I0_L10_F0.txt,78,200,100,0,10,0,309,311,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000179,SREV,N200_SREV100_I0_L10_F0.txt,79,200,100,0,10,0,313,315,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000180,SREV,N200_SREV100_I0_L10_F0.txt,80,200,100,0,10,0,317,319,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000181,SREV,N200_SREV100_I0_L10_F0.txt,81,200,100,0,10,0,321,323,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000182,SREV,N200_SREV100_I0_L10_F0.txt,82,200,100,0,10,0,325,327,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000183,SREV,N200_SREV100_I0_L10_F0.txt,83,200,100,0,10,0,329,331,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000184,SREV,N200_SREV100_I0_L10_F0.txt,84,200,100,0,10,0,333,335,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000185,SREV,N200_SREV100_I0_L10_F0.txt,85,200,100,0,10,0,337,339,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000186,SREV,N200_SREV100_I0_L10_F0.txt,86,200,100,0,10,0,341,343,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000187,SREV,N200_SREV100_I0_L10_F0.txt,87,200,100,0,10,0,345,347,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000188,SREV,N200_SREV100_I0_L10_F0.txt,88,200,100,0,10,0,349,351,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000189,SREV,N200_SREV100_I0_L10_F0.txt,89,200,100,0,10,0,353,355,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000190,SREV,N200_SREV100_I0_L10_F0.txt,90,200,100,0,10,0,357,359,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000191,SREV,N200_SREV100_I0_L10_F0.txt,91,200,100,0,10,0,361,363,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000192,SREV,N200_SREV100_I0_L10_F0.txt,92,200,100,0,10,0,365,367,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000193,SREV,N200_SREV100_I0_L10_F0.txt,93,200,100,0,10,0,369,371,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000194,SREV,N200_SREV100_I0_L10_F0.txt,94,200,100,0,10,0,373,375,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000195,SREV,N200_SREV100_I0_L10_F0.txt,95,200,100,0,10,0,377,379,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000196,SREV,N200_SREV100_I0_L10_F0.txt,96,200,100,0,10,0,381,383,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000197,SREV,N200_SREV100_I0_L10_F0.txt,97,200,100,0,10,0,385,387,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000198,SREV,N200_SREV100_I0_L10_F0.txt,98,200,100,0,10,0,389,391,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000199,SREV,N200_SREV100_I0_L10_F0.txt,99,200,100,0,10,0,393,395,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000200,SREV,N200_SREV100_I0_L10_F0.txt,100,200,100,0,10,0,397,399,200,200,10,10,10,10,data/processed/SREV/N200_SREV100_I0_L10_F0.txt
SREV_000201,SREV,N200_SREV100_I0_L150_F0.txt,1,200,100,0,150,0,1,3,200,200,106,106,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000202,SREV,N200_SREV100_I0_L150_F0.txt,2,200,100,0,150,0,5,7,200,200,111,111,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000203,SREV,N200_SREV100_I0_L150_F0.txt,3,200,100,0,150,0,9,11,200,200,112,112,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000204,SREV,N200_SREV100_I0_L150_F0.txt,4,200,100,0,150,0,13,15,200,200,115,115,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000205,SREV,N200_SREV100_I0_L150_F0.txt,5,200,100,0,150,0,17,19,200,200,106,106,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000206,SREV,N200_SREV100_I0_L150_F0.txt,6,200,100,0,150,0,21,23,200,200,121,121,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000207,SREV,N200_SREV100_I0_L150_F0.txt,7,200,100,0,150,0,25,27,200,200,110,110,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000208,SREV,N200_SREV100_I0_L150_F0.txt,8,200,100,0,150,0,29,31,200,200,115,115,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000209,SREV,N200_SREV100_I0_L150_F0.txt,9,200,100,0,150,0,33,35,200,200,113,113,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000210,SREV,N200_SREV100_I0_L150_F0.txt,10,200,100,0,150,0,37,39,200,200,112,112,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000211,SREV,N200_SREV100_I0_L150_F0.txt,11,200,100,0,150,0,41,43,200,200,112,112,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000212,SREV,N200_SREV100_I0_L150_F0.txt,12,200,100,0,150,0,45,47,200,200,106,106,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000213,SREV,N200_SREV100_I0_L150_F0.txt,13,200,100,0,150,0,49,51,200,200,108,108,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000214,SREV,N200_SREV100_I0_L150_F0.txt,14,200,100,0,150,0,53,55,200,200,107,107,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000215,SREV,N200_SREV100_I0_L150_F0.txt,15,200,100,0,150,0,57,59,200,200,116,116,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000216,SREV,N200_SREV100_I0_L150_F0.txt,16,200,100,0,150,0,61,63,200,200,108,108,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000217,SREV,N200_SREV100_I0_L150_F0.txt,17,200,100,0,150,0,65,67,200,200,110,110,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000218,SREV,N200_SREV100_I0_L150_F0.txt,18,200,100,0,150,0,69,71,200,200,121,121,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000219,SREV,N200_SREV100_I0_L150_F0.txt,19,200,100,0,150,0,73,75,200,200,112,112,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000220,SREV,N200_SREV100_I0_L150_F0.txt,20,200,100,0,150,0,77,79,200,200,106,106,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000221,SREV,N200_SREV100_I0_L150_F0.txt,21,200,100,0,150,0,81,83,200,200,112,112,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000222,SREV,N200_SREV100_I0_L150_F0.txt,22,200,100,0,150,0,85,87,200,200,114,114,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000223,SREV,N200_SREV100_I0_L150_F0.txt,23,200,100,0,150,0,89,91,200,200,111,111,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000224,SREV,N200_SREV100_I0_L150_F0.txt,24,200,100,0,150,0,93,95,200,200,118,118,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000225,SREV,N200_SREV100_I0_L150_F0.txt,25,200,100,0,150,0,97,99,200,200,107,107,148,148,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000226,SREV,N200_SREV100_I0_L150_F0.txt,26,200,100,0,150,0,101,103,200,200,106,106,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000227,SREV,N200_SREV100_I0_L150_F0.txt,27,200,100,0,150,0,105,107,200,200,113,113,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000228,SREV,N200_SREV100_I0_L150_F0.txt,28,200,100,0,150,0,109,111,200,200,106,106,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000229,SREV,N200_SREV100_I0_L150_F0.txt,29,200,100,0,150,0,113,115,200,200,118,118,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000230,SREV,N200_SREV100_I0_L150_F0.txt,30,200,100,0,150,0,117,119,200,200,103,103,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000231,SREV,N200_SREV100_I0_L150_F0.txt,31,200,100,0,150,0,121,123,200,200,111,111,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000232,SREV,N200_SREV100_I0_L150_F0.txt,32,200,100,0,150,0,125,127,200,200,112,112,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000233,SREV,N200_SREV100_I0_L150_F0.txt,33,200,100,0,150,0,129,131,200,200,114,114,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000234,SREV,N200_SREV100_I0_L150_F0.txt,34,200,100,0,150,0,133,135,200,200,119,119,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000235,SREV,N200_SREV100_I0_L150_F0.txt,35,200,100,0,150,0,137,139,200,200,110,110,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000236,SREV,N200_SREV100_I0_L150_F0.txt,36,200,100,0,150,0,141,143,200,200,109,109,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000237,SREV,N200_SREV100_I0_L150_F0.txt,37,200,100,0,150,0,145,147,200,200,107,107,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000238,SREV,N200_SREV100_I0_L150_F0.txt,38,200,100,0,150,0,149,151,200,200,106,106,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000239,SREV,N200_SREV100_I0_L150_F0.txt,39,200,100,0,150,0,153,155,200,200,109,109,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000240,SREV,N200_SREV100_I0_L150_F0.txt,40,200,100,0,150,0,157,159,200,200,110,110,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000241,SREV,N200_SREV100_I0_L150_F0.txt,41,200,100,0,150,0,161,163,200,200,110,110,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000242,SREV,N200_SREV100_I0_L150_F0.txt,42,200,100,0,150,0,165,167,200,200,108,108,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000243,SREV,N200_SREV100_I0_L150_F0.txt,43,200,100,0,150,0,169,171,200,200,114,114,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000244,SREV,N200_SREV100_I0_L150_F0.txt,44,200,100,0,150,0,173,175,200,200,116,116,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000245,SREV,N200_SREV100_I0_L150_F0.txt,45,200,100,0,150,0,177,179,200,200,108,108,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000246,SREV,N200_SREV100_I0_L150_F0.txt,46,200,100,0,150,0,181,183,200,200,107,107,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000247,SREV,N200_SREV100_I0_L150_F0.txt,47,200,100,0,150,0,185,187,200,200,107,107,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000248,SREV,N200_SREV100_I0_L150_F0.txt,48,200,100,0,150,0,189,191,200,200,108,108,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000249,SREV,N200_SREV100_I0_L150_F0.txt,49,200,100,0,150,0,193,195,200,200,111,111,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000250,SREV,N200_SREV100_I0_L150_F0.txt,50,200,100,0,150,0,197,199,200,200,111,111,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000251,SREV,N200_SREV100_I0_L150_F0.txt,51,200,100,0,150,0,201,203,200,200,111,111,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000252,SREV,N200_SREV100_I0_L150_F0.txt,52,200,100,0,150,0,205,207,200,200,112,112,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000253,SREV,N200_SREV100_I0_L150_F0.txt,53,200,100,0,150,0,209,211,200,200,111,111,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000254,SREV,N200_SREV100_I0_L150_F0.txt,54,200,100,0,150,0,213,215,200,200,118,118,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000255,SREV,N200_SREV100_I0_L150_F0.txt,55,200,100,0,150,0,217,219,200,200,112,112,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000256,SREV,N200_SREV100_I0_L150_F0.txt,56,200,100,0,150,0,221,223,200,200,115,115,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000257,SREV,N200_SREV100_I0_L150_F0.txt,57,200,100,0,150,0,225,227,200,200,111,111,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000258,SREV,N200_SREV100_I0_L150_F0.txt,58,200,100,0,150,0,229,231,200,200,109,109,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000259,SREV,N200_SREV100_I0_L150_F0.txt,59,200,100,0,150,0,233,235,200,200,108,108,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000260,SREV,N200_SREV100_I0_L150_F0.txt,60,200,100,0,150,0,237,239,200,200,119,119,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000261,SREV,N200_SREV100_I0_L150_F0.txt,61,200,100,0,150,0,241,243,200,200,106,106,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000262,SREV,N200_SREV100_I0_L150_F0.txt,62,200,100,0,150,0,245,247,200,200,106,106,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000263,SREV,N200_SREV100_I0_L150_F0.txt,63,200,100,0,150,0,249,251,200,200,110,110,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000264,SREV,N200_SREV100_I0_L150_F0.txt,64,200,100,0,150,0,253,255,200,200,104,104,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000265,SREV,N200_SREV100_I0_L150_F0.txt,65,200,100,0,150,0,257,259,200,200,105,105,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000266,SREV,N200_SREV100_I0_L150_F0.txt,66,200,100,0,150,0,261,263,200,200,106,106,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000267,SREV,N200_SREV100_I0_L150_F0.txt,67,200,100,0,150,0,265,267,200,200,106,106,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000268,SREV,N200_SREV100_I0_L150_F0.txt,68,200,100,0,150,0,269,271,200,200,115,115,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000269,SREV,N200_SREV100_I0_L150_F0.txt,69,200,100,0,150,0,273,275,200,200,114,114,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000270,SREV,N200_SREV100_I0_L150_F0.txt,70,200,100,0,150,0,277,279,200,200,110,110,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000271,SREV,N200_SREV100_I0_L150_F0.txt,71,200,100,0,150,0,281,283,200,200,107,107,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000272,SREV,N200_SREV100_I0_L150_F0.txt,72,200,100,0,150,0,285,287,200,200,116,116,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000273,SREV,N200_SREV100_I0_L150_F0.txt,73,200,100,0,150,0,289,291,200,200,103,103,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000274,SREV,N200_SREV100_I0_L150_F0.txt,74,200,100,0,150,0,293,295,200,200,114,114,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000275,SREV,N200_SREV100_I0_L150_F0.txt,75,200,100,0,150,0,297,299,200,200,119,119,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000276,SREV,N200_SREV100_I0_L150_F0.txt,76,200,100,0,150,0,301,303,200,200,101,101,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000277,SREV,N200_SREV100_I0_L150_F0.txt,77,200,100,0,150,0,305,307,200,200,114,114,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000278,SREV,N200_SREV100_I0_L150_F0.txt,78,200,100,0,150,0,309,311,200,200,114,114,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000279,SREV,N200_SREV100_I0_L150_F0.txt,79,200,100,0,150,0,313,315,200,200,110,110,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000280,SREV,N200_SREV100_I0_L150_F0.txt,80,200,100,0,150,0,317,319,200,200,120,120,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000281,SREV,N200_SREV100_I0_L150_F0.txt,81,200,100,0,150,0,321,323,200,200,115,115,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000282,SREV,N200_SREV100_I0_L150_F0.txt,82,200,100,0,150,0,325,327,200,200,105,105,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000283,SREV,N200_SREV100_I0_L150_F0.txt,83,200,100,0,150,0,329,331,200,200,112,112,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000284,SREV,N200_SREV100_I0_L150_F0.txt,84,200,100,0,150,0,333,335,200,200,112,112,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000285,SREV,N200_SREV100_I0_L150_F0.txt,85,200,100,0,150,0,337,339,200,200,110,110,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000286,SREV,N200_SREV100_I0_L150_F0.txt,86,200,100,0,150,0,341,343,200,200,111,111,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000287,SREV,N200_SREV100_I0_L150_F0.txt,87,200,100,0,150,0,345,347,200,200,108,108,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000288,SREV,N200_SREV100_I0_L150_F0.txt,88,200,100,0,150,0,349,351,200,200,117,117,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000289,SREV,N200_SREV100_I0_L150_F0.txt,89,200,100,0,150,0,353,355,200,200,110,110,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000290,SREV,N200_SREV100_I0_L150_F0.txt,90,200,100,0,150,0,357,359,200,200,105,105,149,149,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000291,SREV,N200_SREV100_I0_L150_F0.txt,91,200,100,0,150,0,361,363,200,200,112,112,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000292,SREV,N200_SREV100_I0_L150_F0.txt,92,200,100,0,150,0,365,367,200,200,111,111,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000293,SREV,N200_SREV100_I0_L150_F0.txt,93,200,100,0,150,0,369,371,200,200,111,111,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000294,SREV,N200_SREV100_I0_L150_F0.txt,94,200,100,0,150,0,373,375,200,200,107,107,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000295,SREV,N200_SREV100_I0_L150_F0.txt,95,200,100,0,150,0,377,379,200,200,105,105,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000296,SREV,N200_SREV100_I0_L150_F0.txt,96,200,100,0,150,0,381,383,200,200,113,113,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000297,SREV,N200_SREV100_I0_L150_F0.txt,97,200,100,0,150,0,385,387,200,200,111,111,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000298,SREV,N200_SREV100_I0_L150_F0.txt,98,200,100,0,150,0,389,391,200,200,117,117,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000299,SREV,N200_SREV100_I0_L150_F0.txt,99,200,100,0,150,0,393,395,200,200,105,105,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000300,SREV,N200_SREV100_I0_L150_F0.txt,100,200,100,0,150,0,397,399,200,200,117,117,150,150,data/processed/SREV/N200_SREV100_I0_L150_F0.txt
SREV_000301,SREV,N200_SREV100_I0_L200_F0.txt,1,200,100,0,200,0,1,3,200,200,125,125,200,200,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000302,SREV,N200_SREV100_I0_L200_F0.txt,2,200,100,0,200,0,5,7,200,200,131,131,200,200,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000303,SREV,N200_SREV100_I0_L200_F0.txt,3,200,100,0,200,0,9,11,200,200,132,132,199,199,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000304,SREV,N200_SREV100_I0_L200_F0.txt,4,200,100,0,200,0,13,15,200,200,131,131,200,200,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000305,SREV,N200_SREV100_I0_L200_F0.txt,5,200,100,0,200,0,17,19,200,200,127,127,200,200,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000306,SREV,N200_SREV100_I0_L200_F0.txt,6,200,100,0,200,0,21,23,200,200,123,123,200,200,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000307,SREV,N200_SREV100_I0_L200_F0.txt,7,200,100,0,200,0,25,27,200,200,126,126,199,199,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000308,SREV,N200_SREV100_I0_L200_F0.txt,8,200,100,0,200,0,29,31,200,200,125,125,200,200,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000309,SREV,N200_SREV100_I0_L200_F0.txt,9,200,100,0,200,0,33,35,200,200,131,131,200,200,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000310,SREV,N200_SREV100_I0_L200_F0.txt,10,200,100,0,200,0,37,39,200,200,124,124,199,199,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000311,SREV,N200_SREV100_I0_L200_F0.txt,11,200,100,0,200,0,41,43,200,200,130,130,200,200,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000312,SREV,N200_SREV100_I0_L200_F0.txt,12,200,100,0,200,0,45,47,200,200,126,126,200,200,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000313,SREV,N200_SREV100_I0_L200_F0.txt,13,200,100,0,200,0,49,51,200,200,130,130,200,200,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000314,SREV,N200_SREV100_I0_L200_F0.txt,14,200,100,0,200,0,53,55,200,200,134,134,198,198,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
SREV_000315,SREV,N200_SREV100_I0_L200_F0.txt,15,200,100,0,200,0,57,59,200,200,123,123,199,199,data/processed/SREV/N200_SREV100_I0_L200_F0.txt
